"item","Frequency"
"to begin with",69
"to do more",69
"to hear what",69
"to meet with",69
"to pay a",69
"to share the",69
"to show the",69
"wall street journal",69
"wanted to get",69
"way out of",69
"we miss you",69
"were talking about",69
"what it takes",69
"will be open",69
"with salt and",69
"year old man",69
"you get your",69
"you ve never",69
"16 year old",68
"a new york",68
"about it but",68
"also has a",68
"always been a",68
"and have been",68
"be out of",68
"be the one",68
"best in the",68
"both of us",68
"can think of",68
"cannot wait to",68
"could have a",68
"couldn t do",68
"couple of months",68
"department of transportation",68
"do with it",68
"do you feel",68
"dream come true",68
"ended up with",68
"everyone had a",68
"feel the same",68
"first round of",68
"for a free",68
"for her to",68
"for him and",68
"for the kind",68
"found that the",68
"gearing up for",68
"goes to the",68
"got to get",68
"haha i m",68
"hard for me",68
"have to keep",68
"he s an",68
"here we are",68
"hey i m",68
"his way to",68
"home from work",68
"i appreciate it",68
"i did i",68
"i hate being",68
"i have so",68
"i have two",68
"i know a",68
"i m loving",68
"i m making",68
"i made this",68
"i think so",68
"i thought we",68
"i took the",68
"i was wondering",68
"if we don",68
"if you wanna",68
"in a bit",68
"in a month",68
"in the film",68
"in the seventh",68
"instead of a",68
"it was still",68
"just got home",68
"know what they",68
"led to a",68
"m so tired",68
"martin luther king",68
"me right now",68
"no way i",68
"note to self",68
"of all of",68
"of the church",68
"of those days",68
"off the field",68
"on the edge",68
"or any other",68
"people who don",68
"put on the",68
"really appreciate it",68
"s no way",68
"send me a",68
"share of the",68
"since i m",68
"so glad to",68
"so much of",68
"so you re",68
"support for the",68
"that we need",68
"the american people",68
"the best and",68
"the days of",68
"the prospect of",68
"the reason for",68
"the results of",68
"the sale of",68
"the words of",68
"there is also",68
"there is still",68
"think they are",68
"time in a",68
"tip of the",68
"to be used",68
"to check it",68
"to hear you",68
"to help us",68
"to let me",68
"to let the",68
"to see me",68
"to the big",68
"up to me",68
"waiting for you",68
"was more than",68
"we could have",68
"we have had",68
"we re at",68
"what he s",68
"what they do",68
"what you need",68
"when we re",68
"where we are",68
"why it s",68
"will have the",68
"with so many",68
"won t let",68
"you are welcome",68
"you do you",68
"you re an",68
"you would have",68
"a case of",67
"a few other",67
"a pic of",67
"a two year",67
"all my friends",67
"an end to",67
"and i could",67
"and it would",67
"and the state",67
"and then it",67
"and we ve",67
"any of these",67
"at least for",67
"be going to",67
"but it does",67
"catch up on",67
"don t love",67
"for a job",67
"for the entire",67
"for two years",67
"give up on",67
"go home and",67
"going to miss",67
"going to need",67
"happened to me",67
"have to worry",67
"he was so",67
"hope everyone had",67
"hope everyone has",67
"i am glad",67
"i am working",67
"i believe it",67
"i hope so",67
"i just found",67
"i know he",67
"i look like",67
"i m sick",67
"i need my",67
"i was gonna",67
"in my car",67
"in the box",67
"in the other",67
"is a real",67
"is something that",67
"it a little",67
"it don t",67
"it feels good",67
"it was on",67
"its time to",67
"know how much",67
"know why i",67
"like a man",67
"like to thank",67
"make it easier",67
"me feel like",67
"more than 40",67
"never thought i",67
"nothing wrong with",67
"of course but",67
"of the future",67
"of you and",67
"ok i m",67
"on the verge",67
"on twitter and",67
"on your own",67
"out the window",67
"p m thursday",67
"quote of the",67
"referring to the",67
"right about now",67
"running out of",67
"s always a",67
"s the way",67
"said the company",67
"said there s",67
"see you again",67
"so let s",67
"some time to",67
"spokeswoman for the",67
"spot in the",67
"spreading the word",67
"stuck in my",67
"sure if i",67
"t give up",67
"t have enough",67
"t think we",67
"tell me how",67
"terms of the",67
"that aren t",67
"that might be",67
"that s really",67
"the body of",67
"the last thing",67
"the people i",67
"they re the",67
"this year to",67
"to address the",67
"to be out",67
"to build the",67
"to do my",67
"to help with",67
"to join us",67
"to take advantage",67
"to tell the",67
"today was a",67
"up this morning",67
"ve been a",67
"want to miss",67
"we were going",67
"we will see",67
"will be up",67
"with the team",67
"work to do",67
"working on it",67
"would you be",67
"you are on",67
"you can go",67
"you get it",67
"you got a",67
"you will not",67
"a large bowl",66
"a man s",66
"about all the",66
"an eye on",66
"and into the",66
"and the fact",66
"and the only",66
"as a team",66
"as i do",66
"as they were",66
"at all i",66
"at all the",66
"at least 10",66
"better way to",66
"but i also",66
"but it would",66
"but when you",66
"connection with the",66
"day for the",66
"days of the",66
"don t ask",66
"en route to",66
"feel bad for",66
"for example the",66
"for the time",66
"for you i",66
"from the start",66
"get a lot",66
"get me wrong",66
"get ready to",66
"glass of wine",66
"good morning everyone",66
"had the best",66
"have been able",66
"he could be",66
"hear from you",66
"i do love",66
"i do that",66
"i had never",66
"i have done",66
"i say i",66
"i ve found",66
"i was talking",66
"if he had",66
"if u want",66
"in light of",66
"in some ways",66
"in the basement",66
"in the market",66
"interesting to see",66
"is now the",66
"it s awesome",66
"it was to",66
"just let me",66
"just to get",66
"know i know",66
"know if it",66
"later this year",66
"leader of the",66
"m sure it",66
"make you feel",66
"man in the",66
"me i was",66
"middle of a",66
"of dollars in",66
"of the money",66
"of this is",66
"one more time",66
"p m the",66
"part of his",66
"part of that",66
"pick it up",66
"point in the",66
"see how it",66
"since it s",66
"t have been",66
"tell you how",66
"that i do",66
"that they had",66
"the benefits of",66
"the game with",66
"the holy spirit",66
"the king of",66
"the length of",66
"the next three",66
"the nfl draft",66
"the season and",66
"the western conference",66
"they wouldn t",66
"third of the",66
"this past week",66
"to attend the",66
"to be found",66
"to be like",66
"to call the",66
"to give them",66
"to him and",66
"to realize that",66
"to the board",66
"to the store",66
"told the associated",66
"used as a",66
"wanted to say",66
"was like a",66
"we ve seen",66
"what to expect",66
"what you ve",66
"when i do",66
"where they are",66
"with the other",66
"you can take",66
"you re my",66
"you ready for",66
"you should follow",66
"you when you",66
"you will get",66
"you would be",66
"2 year old",65
"45 p m",65
"a year to",65
"about the new",65
"about what you",65
"all over again",65
"all the same",65
"amount of money",65
"and how it",65
"and i like",65
"and take a",65
"and there were",65
"and they will",65
"and wanted to",65
"are one of",65
"asked if i",65
"became the first",65
"being on the",65
"birthday to my",65
"but he has",65
"but not the",65
"case of the",65
"come back and",65
"congrats on your",65
"don t i",65
"don t mean",65
"far as i",65
"for now i",65
"for the big",65
"from across the",65
"game in the",65
"get a job",65
"going into the",65
"going to say",65
"group of people",65
"ha ha ha",65
"had a few",65
"hadn t been",65
"has nothing to",65
"have a safe",65
"he could have",65
"he d be",65
"he has no",65
"he said they",65
"hit by a",65
"hope everyone is",65
"hours a day",65
"i came across",65
"i can not",65
"i found myself",65
"i just hope",65
"i just think",65
"i lost my",65
"i said it",65
"i use to",65
"in each of",65
"in his career",65
"in l a",65
"in recent weeks",65
"in the beginning",65
"in the national",65
"in the western",65
"is a pretty",65
"is i m",65
"is making me",65
"it back to",65
"it did not",65
"it s as",65
"it s our",65
"it when you",65
"just got to",65
"let s talk",65
"ll tell you",65
"love the way",65
"m on a",65
"me tell you",65
"more than anything",65
"more time to",65
"most important thing",65
"my life is",65
"no such thing",65
"not all of",65
"now in the",65
"now is the",65
"of the water",65
"on friday night",65
"other people s",65
"out of that",65
"participate in the",65
"pay attention to",65
"playing in the",65
"reached for comment",65
"runs in the",65
"s do it",65
"s the first",65
"see what the",65
"she can t",65
"take a nap",65
"than i thought",65
"that s about",65
"that the city",65
"that we will",65
"the absence of",65
"the day to",65
"the show s",65
"the verge of",65
"there are more",65
"there are several",65
"there may be",65
"they were a",65
"think i will",65
"think you are",65
"this should be",65
"this year but",65
"to finish the",65
"to keep my",65
"to live with",65
"to put in",65
"to run the",65
"to speak to",65
"to wait until",65
"two thirds of",65
"up with you",65
"ve been to",65
"waiting for a",65
"was also a",65
"we re here",65
"we re trying",65
"we re working",65
"we used to",65
"were supposed to",65
"what i wanted",65
"what to say",65
"when i went",65
"who was a",65
"with all my",65
"wonder if i",65
"word of the",65
"world s largest",65
"would make a",65
"yes i do",65
"you re very",65
"all the best",64
"and a bit",64
"and a good",64
"and down the",64
"and the next",64
"any of my",64
"are plenty of",64
"are you looking",64
"asked me to",64
"at 8 30",64
"at my house",64
"at the age",64
"at the state",64
"be a bit",64
"be ready for",64
"be the last",64
"been in a",64
"but for now",64
"by the city",64
"can also be",64
"can i say",64
"can only be",64
"check out this",64
"come down to",64
"compared to the",64
"d be a",64
"day and i",64
"decided not to",64
"do a lot",64
"do you ever",64
"even know what",64
"even though we",64
"for some of",64
"from the new",64
"go to my",64
"good enough to",64
"great to hear",64
"has a new",64
"have ever seen",64
"have to find",64
"he could not",64
"how did i",64
"i bought a",64
"i do it",64
"i ll follow",64
"i m wearing",64
"i really love",64
"i remember when",64
"i still don",64
"i thought this",64
"if there are",64
"if they have",64
"if you live",64
"in a big",64
"in a car",64
"in north carolina",64
"is also the",64
"is coming up",64
"is filled with",64
"is time to",64
"is to have",64
"it right now",64
"it was about",64
"it was amazing",64
"know how you",64
"last year to",64
"last year when",64
"like he s",64
"m not even",64
"makes me happy",64
"many of these",64
"million in the",64
"more to come",64
"not the best",64
"of the dead",64
"of the movie",64
"of the reasons",64
"on and off",64
"on the air",64
"on the blog",64
"on the bottom",64
"other than that",64
"ought to be",64
"out of me",64
"president and ceo",64
"ran out of",64
"re supposed to",64
"really like the",64
"s a new",64
"said it will",64
"square feet on",64
"such a thing",64
"t tell me",64
"take the time",64
"thanks for a",64
"that all the",64
"that but i",64
"that most of",64
"the best day",64
"the health care",64
"the other way",64
"the strength of",64
"the time but",64
"the world the",64
"things that are",64
"thinking about it",64
"this doesn t",64
"though i m",64
"to ask for",64
"to invest in",64
"to keep them",64
"to know if",64
"to lead the",64
"to me in",64
"to reach the",64
"to see and",64
"to sit down",64
"to spend a",64
"to you all",64
"told him that",64
"tried to get",64
"turned into a",64
"until the end",64
"we had the",64
"what he was",64
"what i think",64
"whole lot of",64
"why do people",64
"year according to",64
"you can buy",64
"you can still",64
"you have it",64
"you may be",64
"you re all",64
"1 in the",63
"18 year old",63
"3 year old",63
"8 30 p",63
"a few people",63
"a half hour",63
"a host of",63
"a reason to",63
"a sign that",63
"a week or",63
"about a week",63
"according to an",63
"all i m",63
"all star game",63
"all you need",63
"and a couple",63
"and as i",63
"and got a",63
"and make sure",63
"and that they",63
"and what you",63
"as i ve",63
"at 10 a",63
"at the right",63
"been a great",63
"believe that the",63
"but it doesn",63
"can be done",63
"care of the",63
"change the world",63
"doing the same",63
"even though they",63
"every now and",63
"follow me 3",63
"for joining us",63
